alcohol,malic_acid,alcalinity_of_ash,total_phenols,flavanoids,proanthocyanins,color_intensity,hue,od280/od315_of_diluted_wines,proline
0.38580088975325183,-0.6378711828886301,-1.2245316078071995,0.5268652541303526,0.7322921220158762,-0.4157834408934858,-0.16746725189272332,0.6243781871729702,0.2529081971957498,0.4677247406466199
0.9485189188615125,-0.765445419466356,0.8532840599298376,1.1727954599279786,1.3331814605799983,1.3497420231643418,0.30530312978834945,1.0671553674494463,0.1510480886007032,1.8157677312543734
0.5233541857574945,-0.5194093917807416,-1.0464331220011673,0.930571632753869,1.0063819957468791,-0.2600017823001483,-0.08150900067798279,-0.1283430192970406,0.8931717369360446,1.5162026222304281
0.9735286090441013,-0.5558591736600919,-1.0761162029688398,0.5268652541303526,0.8166274677792614,0.3631248520732029,0.262324004180979,0.8900444953388555,0.4275255262158302,1.9322652736525743
0.4358202701184316,0.8201200922853817,0.556453250253118,-0.5550678405806715,-1.2917561763053773,-0.6061832458408988,1.4743353463088196,-1.7666185863200048,-1.4350593166650256,-0.29783053797012893
-0.25194620990277516,0.04556222734918797,-0.03720836910032121,-1.427073618407467,-1.5553041318159573,-1.662036709640188,2.110425975506643,-1.6780631502647099,-1.420507872580019,-0.8969607560180193
-0.9522175350152741,-1.047931229031321,-0.8386515552274639,-0.6842538817401965,-0.7435764288433712,1.5574509012887923,-0.9196019500217022,1.4656548296982759,0.6749000756609438,-0.07149245559648142
0.660907481761735,0.7107707466473308,1.2985302744449172,-1.4109253632625263,-0.43786080045109854,-0.6061832458408988,1.551697772402086,-1.5895077142094143,-1.9007055273852396,-0.7971057196767042
0.9985382992266901,-0.40094760067285323,-0.7496023123244479,1.1727954599279786,0.8482532224405313,0.13810690077171484,0.5631778834325706,0.8014890592835601,0.4711798584708506,2.1153328402783185
2.324051878903924,-0.6378711828886301,-1.669777822322279,0.8498303570291653,1.048549668628572,0.6573790960828408,0.09040750175149828,0.5801004691453225,0.354768305790797,1.0169274405238529
-1.1147805212021056,-0.9203569924535947,1.1797979505742298,-0.11906495166727342,-0.41677696401025216,-0.3811652945394111,-1.3966702442635115,0.5358227511176747,0.8786202928510376,-0.38104306825455814
-1.4399064935757662,-0.5649716191299294,-0.03720836910032121,0.36538270268094597,-0.36406737290813634,-0.31192900183126093,-1.2591370423199268,-0.03978758324174564,-0.24184090169447736,-1.0800283226437635
1.5612563283349508,1.5035535025231996,-1.9072424700636548,1.1727954599279786,1.1118011779511112,0.8304698278532162,0.04742837614412782,-0.2611761733799838,1.3442665035712513,0.06830459528135967
0.6358977915791463,-0.48295960990139125,0.25962244057639844,0.6883478055797593,1.048549668628572,0.44967021795839063,0.04742837614412782,0.40298959703473153,1.2569578390612117,0.6008647891017067
-0.3394801255418381,1.102605901850346,0.556453250253118,-0.9264777089143066,-0.8279117746067568,-1.3158552460994375,0.004449250536757745,-0.7482310716841081,-1.9152569714702463,-0.46425559853898735
-1.1147805212021056,-0.4647347189617161,-0.3340391787770408,-1.0879602603637128,-0.5116542279940609,0.06887060806356465,-1.1130080152548683,0.5801004691453225,-0.4892154511395909,-0.8636757439042475
-0.7521400135545617,-0.6469836283584677,1.4469456792832769,-0.08676844137739208,0.48982800294614276,0.5189065106665405,-1.2333495669555048,-0.2611761733799838,0.2529081971957498,-1.3230089110742969
-1.2648386622976404,-1.1390556837296966,0.40803784541475824,1.7864291554357234,0.16302853811302362,0.0861796812406022,-0.7648770978351694,0.18160100689649294,0.762208740170984,0.4876957479148829
0.660907481761735,-0.48295960990139125,0.1112070357380386,0.41382746811576765,0.6584986944729135,0.10348875441763974,-0.6316418084523217,0.7572113412559134,1.7662583820364453,0.351227198248419
0.41081057993584286,-0.5649716191299294,-0.7792853932921202,0.20390015123153926,0.2157381292151394,-0.43309251407052335,-0.4468315683406296,0.3144341609794361,0.2383567531107434,1.8157677312543734
-0.7521400135545617,-1.0297063380916458,-0.4527715026477282,0.2361966615214206,0.7006663673546064,0.8304698278532162,-0.16746725189272332,1.0671553674494463,-0.4455611188845712,-0.2046325040515682
-0.6521012528242044,0.6287587374187923,2.189022703475076,-0.6035126060154935,-1.4815107042729951,-0.7965830507883117,1.0789273907210135,-1.2352859699882326,-1.2749934317299523,0.4677247406466199
2.2240131181735667,-0.5558591736600919,-2.44153792748175,1.3342780113773853,1.7970258622786188,2.094032169776956,0.17636575296623883,1.3328216756153326,0.1801509767707166,1.3664200677184555
1.4862272577871822,0.15491157298723854,0.1112070357380386,-0.9587742192041879,-1.3550076856279165,-0.6234923190179362,2.0244681540831584,-1.4566745601264712,-1.3040963198999656,-0.2645455258563572
1.7113144694304856,-0.6014214010092798,1.5953610841216368,0.8498303570291653,-0.7119506741821016,1.903632364829543,3.442779299126376,-1.6780631502647099,-0.9403102177747983,-0.2645455258563572
0.235742748657717,0.018224890939675022,-0.3043560978093684,0.8498303570291653,1.3226395423595751,2.094032169776956,0.2967073046668752,0.35871187900708384,0.8204145165110108,1.4829176101166563
0.09818945265347653,-0.5558591736600919,-2.1447071178050305,0.7206443158696406,1.3542652970208446,2.2671229015473315,0.9499900138989028,0.7572113412559134,0.4420769703008372,1.3664200677184555
-0.35198497063313244,-0.7381080830568433,0.31898860251174216,-1.4432218735524076,-0.5538219008757538,0.03425246170948996,-0.8336436988069619,0.048767852813549804,-0.7947957769247312,-0.8137482257335901
0.09818945265347653,3.1529061325638,0.556453250253118,0.5591617644202339,0.7006663673546064,0.7093063156139531,-1.0270497640401277,-0.9696196618223467,0.7185544079159643,-1.1965258650419643
0.7609462424920923,-0.6196462919489549,-0.15594069297100863,0.9467198878988093,1.2699299512574589,0.6054518765517282,0.8210526370767922,0.6243781871729702,0.3984226380458168,2.581323009871122
0.3357815093880743,0.22781113674593917,0.40803784541475824,0.8498303570291653,0.7428340402362992,0.38043392525024045,-0.2878088035933597,0.40298959703473153,0.4711798584708506,-0.014907935003069552
1.661295089065308,-0.38272270973317807,0.1112070357380386,0.8498303570291653,1.2172203601553433,0.6400700229058033,0.5201987578252005,0.5358227511176747,0.06373942409066301,1.7991252251974874
1.4362078774220024,-0.7836703104060312,-0.8386515552274639,-0.11906495166727342,0.4687441665052963,-0.05229290417569776,0.004449250536757745,0.9785999313941509,0.3111139735357766,1.7991252251974874
0.8234704679485665,-0.48295960990139125,-0.7199192313567766,0.930571632753869,0.9747562410856098,-0.24269270912311075,0.992969139506273,1.4656548296982759,0.3984226380458168,1.8989802615388025
-0.7521400135545617,-1.1026059018503465,-0.185623773938681,1.9802082171750115,1.1750526872736504,0.46697929113542813,-0.23193594030377845,1.1999885215323896,0.3838711939608104,-1.0633858165868777
-0.16441229426371223,0.5649716191299294,1.2985302744449172,0.0747141100720139,-1.4604268678321486,-1.36778246563055,-0.029934049949138467,-0.2611761733799838,-0.6638327801596713,-0.49754061065275906
0.09818945265347653,-0.2642609186252897,1.5953610841216368,0.5753100195651742,0.7322921220158762,0.5535246570206156,-0.6058543330878995,0.8014890592835601,0.8640688487660312,0.3012996800777615
-0.31447043535924707,-0.48295960990139125,-0.2449899358740247,-0.11906495166727342,0.574163348709528,0.2938885593650527,-0.4683211311443148,0.9343222133665032,0.776760184255991,-0.0848064604419901
-0.15190744917241786,-0.6743209647679802,-0.5418207455507444,0.33308619239106463,0.4054926571827571,-0.24269270912311075,-0.45542739346210365,0.6243781871729702,1.4897809444213181,0.9170724041825378
-0.5770721822764359,-0.5558591736600919,0.25962244057639844,-0.11906495166727342,-0.06889366273628685,-0.20807456276903566,-0.880920736975069,0.40298959703473153,1.402472279911278,-0.2246035113198312
0.023160382105708,-0.6105338464791173,3.0795151325052346,1.657243114276198,0.9536724046447633,0.6227609497287657,-0.7047063219848511,1.598487983781219,1.3006121713162315,0.8172173678412227
-0.8521787742849191,-0.8474574286948943,-1.0761162029688398,0.44612397840564894,0.5425375940482586,0.2938885593650527,-0.8981123872180171,1.2442662395600372,0.19470242085572362,-1.0367578068958603
0.09818945265347653,1.3850917114153107,0.8532840599298376,-1.0072189846390098,-0.41677696401025216,0.03425246170948996,-0.08150900067798279,-0.4825647635182223,-0.8675529973497651,-0.7471782015060466
-0.9021981546500966,-0.5558591736600919,-0.185623773938681,-1.0072189846390098,0.04706743768836816,0.051561534886527115,-0.683216759181166,0.22587872492414066,0.8204145165110108,-0.7638207075629325
-0.7521400135545617,-1.0661561199709961,-0.007525288132648824,-0.2643992479717398,0.01544168302709878,-0.9696737825586867,-0.1330839514068271,0.7572113412559134,1.271509283146218,-0.7638207075629325
-1.702508240492955,-0.9021321015139195,0.1112070357380386,0.752940826159522,0.9852981593060327,1.540141828111755,-1.0055602012364426,0.048767852813549804,0.9513775132760708,-0.19797550162881383
0.28576212902289455,-0.510296946310904,-2.500904089417094,0.6076065298550556,0.8166274677792614,-0.5542560263097861,-0.2620213282289377,0.44726731506237927,1.1550977304661645,1.0335699465807386
1.1611012854135214,-0.6014214010092798,-1.0761162029688398,1.3342780113773853,1.480768315665923,0.9343242669154415,0.47721963221783015,-0.1726207373246883,1.053237621871118,0.8172173678412227
0.235742748657717,1.1208307927900212,0.40803784541475824,-1.2494428118131196,-1.5131364589342644,-0.519637879955711,-0.4253420055369445,-1.5452299961817666,-1.3477506521549856,0.3012996800777615
0.7359365523095035,-0.574084064599767,-1.0167500410334962,1.4150192871020884,1.375349133461691,1.2805057304561915,0.49011336990004134,0.0044901347859020845,1.1259948422961512,0.18480213767956058
1.5487514832436564,1.5491157298723872,-0.2153068549063534,0.930571632753869,0.7006663673546064,-0.6061832458408988,0.10759915199444639,-0.3497316094352792,1.053237621871118,1.1334249829220537
0.17321852320124284,-0.40094760067285323,1.7437764889599965,-0.11906495166727342,-0.7435764288433712,-0.06960197735273531,0.9070108882915324,-1.500952278154119,-1.8570511951302195,-1.046743310529992
-0.6771109430067932,-0.7381080830568433,0.556453250253118,0.752940826159522,1.2277622783757662,0.2938885593650527,-0.4511294809013667,-1.1467305339329377,0.34021686170578996,-1.289723898960525
-1.8900809168623731,1.2757423657772602,-0.03720836910032121,1.4634640525369107,0.6268729398116442,3.4268308044088456,-0.8981123872180171,-0.8810642257670512,0.2965625294507702,-0.5907386445713197
-0.5520624920938471,2.8886452139385104,1.5953610841216368,-0.7811434126098405,-1.4604268678321486,-0.8658193434964615,0.004449250536757745,-0.5711201995735178,-1.333199208069979,-0.7471782015060466
-1.1272853662934,-0.16402401845707618,0.40803784541475824,0.5268652541303526,0.7006663673546064,-0.43309251407052335,-0.9582831630683355,-0.3940093274629269,0.9804804014460842,-1.2031828674647187
0.46082996030102036,-1.2757423657772602,-0.7792853932921202,0.41382746811576765,-0.7224925924025248,-2.0428363195350134,-0.7820687480781175,0.3144341609794361,-0.9839645500298183,0.03501958316758798
-1.4774210288496517,-0.19136135486658912,2.6342689179901555,-0.23210273768185846,0.26844772031725567,0.2765794861880152,-0.8551332616106468,0.09304557084119754,-0.24184090169447736,-0.9102747608635279
-1.4399064935757662,-0.7927827558758688,0.3486716834794145,-0.47432656485596814,-0.40623504578982894,-0.12152919688384795,-1.3064140804880342,0.0044901347859020845,1.053237621871118,-0.8137482257335901
1.1110819050483418,-0.9021321015139195,-1.0761162029688398,1.1404989496380973,1.2277622783757662,0.43236114478135307,0.9585858390203768,0.2701564429517884,1.3733693917412646,1.0169274405238529
-0.3394801255418381,1.3942041568851486,1.0016994647681976,0.8982751224639877,0.5952471851503743,0.6054518765517282,-1.0399435017223388,1.0671553674494463,0.762208740170984,-0.9202602644976594
-1.0147417604717481,-0.6652085192981426,0.9423333028328537,-0.7972916677547812,-0.3113577818060203,-0.06960197735273531,-1.091518452451183,1.6870434198365143,-0.5037668952245979,-0.8137482257335901
0.39830573484454623,-0.33716048238399016,-0.8386515552274639,1.1727954599279786,1.3120976241391518,0.10348875441763974,0.4342405066104601,0.5358227511176747,0.34021686170578996,1.7658402130837159
